year	month	day	tSnowMelt(mm)	CN	SR(m3/s)	PET(mm)	AET(mm)	Infil(mm)	BF(m3/s)	Discharge(m3/s)
2014.0	6.0	18.0	0	62.4779701771	0.516045908048	8.99773917239	0	0	1.54093233370	2.05697824175	
2014.0	6.0	19.0	0	62.2529528155	0.412836726438	9.16778635520	0	0	1.46388571702	1.87672244346	
2014.0	6.0	20.0	0	62.0295659894	0.330269381151	9.91170764899	0	0	1.39069143117	1.72096081232	
2014.0	6.0	21.0	0	61.8078542932	0.264215504921	11.4743675252	0	0	1.32115685961	1.58537236453	
2014.0	6.0	22.0	0	61.5878607750	0.211372403937	9.72735464478	0	0	1.25509901663	1.46647142056	
2014.0	6.0	23.0	0	61.3696269532	0.169097923149	7.4991670811	2.10340760246	0	1.19234406580	1.36144198895	
2014.0	6.0	24.0	0	61.1531928343	0.135279674133	8.62855123538	3.31122768726	0	1.13272686251	1.26800653664	
2014.0	6.0	25.0	0	60.9385969314	0.108223739307	8.16950372845	1.15069993432	0	1.07609051938	1.18431425869	
2014.0	6.0	26.0	0	60.7258762842	0.0865789914453	9.48084378045	0	0	1.02228599341	1.10886498486	
2014.0	6.0	27.0	0	60.5150664796	0.0692631931562	8.45255644869	0	0	0.971171693742	1.04043488690	
2014.0	6.0	28.0	0	60.3062016732	0.055410554525	8.89926013241	0	0	0.922613109055	0.97802366358	
2014.0	6.0	29.0	0	60.0993146121	0.04432844362	8.90270907067	0	0	0.876482453602	0.920810897222	
2014.0	6.0	30.0	0	59.8944366574	0.035462754896	7.93532568727	3.05542053975	0	0.832658330922	0.868121085818	
2014.0	7.0	1.0	0	59.6915978089	0.0283702039168	7.79878676144	1.33997548686	0	0.791025414376	0.819395618293	
2014.0	7.0	2.0	0	59.4908267295	0.0575743275198	7.16963648310	4.26223888175	0	0.751474143657	0.809048471177	
2014.0	7.0	3.0	0	59.2921507700	0.0462164081647	6.25211471413	3.87232598621	0	0.713900436474	0.760116844639	
2014.0	7.0	4.0	0	59.0955959953	0.0369731265318	8.38910092601	0	0	0.678205414651	0.715178541182	
2014.0	7.0	5.0	0	58.9011872108	0.0295785012254	10.2737164320	0	0	0.644295143918	0.673873645144	
2014.0	7.0	6.0	0	58.7089479887	0.0236628009803	10.0733535563	0	0	0.612080386722	0.635743187703	
2014.0	7.0	7.0	0	58.5189006956	0.0189302407843	9.25164232229	0	0	0.581476367386	0.60040660817	
2014.0	7.0	8.0	0	58.3310665198	0.0151441926274	9.24437059376	0	0	0.552402549017	0.567546741644	
2014.0	7.0	9.0	0	58.1454654993	0.0121153541019	8.53401734962	0	0	0.524782421566	0.536897775668	
2014.0	7.0	10.0	0	57.9621165498	0.00969228328155	8.79233236713	2.04758449388	0	0.498543300488	0.508235583769	
2014.0	7.0	11.0	0	57.7810374933	0.00775382662524	8.84531227693	0	0	0.473616135463	0.481369962088	
2014.0	7.0	12.0	0	57.6022450863	0.00620306130019	8.44019722752	0	0	0.44993532869	0.45613838999	
2014.0	7.0	13.0	0	57.4257550488	0.00496244904015	9.54222327725	0	0	0.427438562256	0.432401011296	
2014.0	7.0	14.0	0	57.2515820931	0.00396995923212	8.77067439899	0	0	0.406066634143	0.410036593375	
2014.0	7.0	15.0	0	57.0797399523	0.0031759673857	8.81622106984	2.23908524051	0	0.385763302436	0.388939269821	
2014.0	7.0	16.0	0	56.9102414100	0.00254077390856	8.61880632610	1.74503842004	0	0.366475137314	0.369015911222	
2014.0	7.0	17.0	0	56.7430983281	0.00203261912685	8.86328345132	0	0	0.348151380448	0.350183999575	
2014.0	7.0	18.0	0	56.5783216769	0.00162609530148	9.21667403219	0	0	0.330743811426	0.332369906727	
2014.0	7.0	19.0	0	56.4159215630	0.00130087624118	10.4512436540	0	0	0.314206620854	0.315507497096	
2014.0	7.0	20.0	0	56.2559072584	0.00104070099295	8.11650721719	2.15995472261	0	0.298496289812	0.299536990805	
2014.0	7.0	21.0	0	56.0982872288	0.000832560794357	7.85632221724	0.667869842534	0	0.283571475321	0.284404036116	
2014.0	7.0	22.0	0	55.9430691627	0.000666048635485	6.97515379090	0	0	0.269392901555	0.270058950191	
2014.0	7.0	23.0	0	55.7902599988	0.000532838908388	6.92744094750	0	0	0.255923256477	0.256456095386	
2014.0	7.0	24.0	0	55.6398659546	0.000426271126711	8.98636179187	0	0	0.243127093653	0.24355336478	
2014.0	7.0	25.0	0	55.4918925539	0.000341016901368	11.0245565261	0	0	0.230970738971	0.231311755872	
2014.0	7.0	26.0	0	55.3463446546	0.000272813521095	9.17698639851	0	0	0.219422202022	0.219695015543	
2014.0	7.0	27.0	0	55.2032264758	0.000218250816876	8.57154147848	0	0	0.208451091921	0.208669342738	
2014.0	7.0	28.0	0	55.0625416249	0.000174600653501	6.52139901008	0	0	0.198028537325	0.198203137979	
2014.0	7.0	29.0	0	54.9242931242	0.000139680522801	5.06108440785	1.36316210352	0	0.188127110459	0.188266790982	
2014.0	7.0	30.0	0	54.7884834369	0.00011174441824	6.24314589248	0	0	0.178720754936	0.178832499354	
2014.0	7.0	31.0	0	54.6551144939	8.93955345923e-05	6.89292847332	0	0	0.169784717189	0.169874112724	
2014.0	8.0	1.0	0	54.5241877185	7.15164276739e-05	7.36098627799	0	0	0.16129548133	0.161366997757	
2014.0	8.0	2.0	0	54.3957040524	5.72131421391e-05	8.97612322380	0	0	0.153230707263	0.153287920405	
2014.0	8.0	3.0	0	54.2696639797	4.57705137113e-05	8.94046775954	0	0	0.1455691719	0.145614942414	
2014.0	8.0	4.0	0	54.1460675524	3.6616410969e-05	9.04623165678	1.18477624608	0	0.138290713305	0.138327329716	
2014.0	8.0	5.0	0	54.0249144133	2.92931287752e-05	10.1261000965	0	0	0.13137617764	0.131405470769	
2014.0	8.0	6.0	0	53.9062038205	2.34345030202e-05	10.5137137447	0	0	0.124807368758	0.124830803261	
2014.0	8.0	7.0	0	53.7899346701	1.87476024161e-05	8.44154098361	0	0	0.11856700032	0.118585747922	
2014.0	8.0	8.0	0	53.6761055188	1.49980819329e-05	8.96705978399	0	0	0.112638650304	0.112653648386	
2014.0	8.0	9.0	0	53.5647146067	1.19984655463e-05	9.33236521394	0	0	0.107006717789	0.107018716254	
2014.0	8.0	10.0	0	53.4557598784	9.59877243706e-06	9.76587285817	0	0	0.101656381899	0.101665980672	
2014.0	8.0	11.0	0	53.3492390050	7.67901794965e-06	8.05915068529	0	0	0.0965735628043	0.0965812418222	
2014.0	8.0	12.0	0	53.2451494045	6.14321435972e-06	7.53669433825	0	0	0.0917448846641	0.0917510278784	
2014.0	8.0	13.0	0	53.1434882625	4.91457148778e-06	8.26814404561	0	0	0.0871576404309	0.0871625550024	
2014.0	8.0	14.0	0	53.0442525519	3.93165719022e-06	6.80068678607	2.37113172359	0	0.0827997584093	0.0828036900665	
2014.0	8.0	15.0	0	52.9474390525	0.413397182154	7.28525509052	6.39724210764	1.25486781523	0.261003093747	0.674400275902	
2014.0	8.0	16.0	0	52.8530443698	0.330717745723	8.55322473295	0	0	0.24795293906	0.578670684783	
2014.0	8.0	17.0	0	52.7610649536	0.264574196579	8.03874124710	0	0	0.235555292107	0.500129488686	
2014.0	8.0	18.0	0	52.6714971161	0.211659357263	9.13933250968	0	0	0.223777527502	0.435436884765	
2014.0	8.0	19.0	0	52.5843370490	0.16932748581	8.92662735735	0	0	0.212588651127	0.381916136937	
2014.0	8.0	20.0	0	52.4995808410	0.135461988648	8.03405343817	0	0	0.20195921857	0.337421207219	
2014.0	8.0	21.0	0	52.4172244941	0.108369590919	7.89053270876	0	0	0.191861257642	0.30023084856	
2014.0	8.0	22.0	0	52.3372639393	0.0866956727349	7.30563476546	0	0	0.18226819476	0.268963867495	
2014.0	8.0	23.0	0	52.2596950529	0.0693565381879	7.84045800900	4.44826749494	0	0.173154785022	0.24251132321	
2014.0	8.0	24.0	0	52.1845136711	0.210481417888	8.19460321917	6.73601256902	0.15779161105	0.187091333367	0.397572751255	
2014.0	8.0	25.0	0	52.1117156044	0.16838513431	9.01136125504	2.01102976979	0	0.177736766699	0.346121901009	
2014.0	8.0	26.0	0	52.0412966523	0.134708107448	8.24615669936	0	0	0.168849928364	0.303558035812	
2014.0	8.0	27.0	0	51.9732526163	0.107766485959	7.67399284419	0	0	0.160407431946	0.268173917904	
2014.0	8.0	28.0	0	51.9075793136	0.0862131887669	7.67535109563	0	0	0.152387060348	0.238600249115	
2014.0	8.0	29.0	0	51.8442725893	0.0689705510135	8.51183498929	0	0	0.144767707331	0.213738258344	
2014.0	8.0	30.0	0	51.7833283290	0.0551764408108	6.59323179952	0	0	0.137529321964	0.192705762775	
2014.0	8.0	31.0	0	51.7247424704	0.0441411526487	6.48153605432	0	0	0.130652855866	0.174794008515	
2014.0	9.0	1.0	0	51.6685110143	0.300546646201	6.94577212287	5.60096864424	0.495456555298	0.234968091621	0.535514737822	
2014.0	9.0	2.0	0	51.6146300360	0.240437316961	7.08865857108	0	0	0.22321968704	0.463657004001	
2014.0	9.0	3.0	0	51.5630956951	0.192349853569	7.56761320003	0	0	0.212058702688	0.404408556257	
2014.0	9.0	4.0	0	51.5139042455	0.153879882855	7.10826176752	0	0	0.201455767554	0.355335650409	
2014.0	9.0	5.0	0	51.4670520451	0.141627920844	6.48810134789	4.08937344222	0	0.191382979176	0.33301090002	
2014.0	9.0	6.0	0	51.4225355646	0.113302336675	4.95792780868	3.50195544191	0	0.181813830217	0.295116166892	
2014.0	9.0	7.0	0	51.3803513961	0.102956860099	6.77693110275	5.42910998395	0.103294588463	0.176904245411	0.27986110551	
2014.0	9.0	8.0	0	51.3404962610	0.082365488079	7.06533405793	0	0	0.16805903314	0.250424521219	
2014.0	9.0	9.0	0	51.3029670181	0.0658923904632	8.06880388383	0	0	0.159656081483	0.225548471947	
2014.0	9.0	10.0	0	51.2677606703	0.0527139123706	7.10015650640	0	0	0.151673277409	0.20438718978	
2014.0	9.0	11.0	0	51.2348743716	0.0421711298965	7.51840412966	0	0	0.144089613539	0.186260743435	
2014.0	9.0	12.0	0	51.2043054337	0.0337369039172	7.45172469914	0	0	0.136885132862	0.170622036779	
2014.0	9.0	13.0	0	51.1760513314	0.0269895231337	6.62988282563	0	0	0.130040876219	0.157030399353	
2014.0	9.0	14.0	0	51.1501097088	0.021591618507	6.58480387596	0	0	0.123538832408	0.145130450915	
2014.0	9.0	15.0	0	51.1264783835	0.0172732948056	7.13281037316	0	0	0.117361890787	0.134635185593	
2014.0	9.0	16.0	0	51.1051553521	0.0138186358445	6.40552426615	0	0	0.111493796248	0.125312432093	
2014.0	9.0	17.0	0	51.0861387936	0.0110549086756	5.67570492411	0	0	0.105919106436	0.116974015111	
2014.0	9.0	18.0	0	51.0694270741	0.00884392694046	6.67643601919	0	0	0.100623151114	0.109467078054	
2014.0	9.0	19.0	0	51.0550187494	0.00707514155237	6.85185110564	0	0	0.0955919935582	0.102667135111	
2014.0	9.0	20.0	0	51.0429125686	0.0056601132419	6.25332547756	0.234459793703	0	0.0908123938803	0.0964725071222	
2014.0	9.0	21.0	0	51.0331074760	0.00452809059352	5.49745404974	0	0	0.0862717741863	0.0907998647798	
2014.0	9.0	22.0	0	51.0256026141	0.00362247247481	5.01310204088	0	0	0.0819581854769	0.0855806579518	
2014.0	9.0	23.0	0	51.0203973244	0.00289797797985	5.11677052077	0	0	0.0778602762031	0.080758254183	
2014.0	9.0	24.0	0	51.0174911495	0.00231838238388	6.86454330928	0	0	0.0739672623929	0.0762856447768	
2014.0	9.0	25.0	0	51.0168838338	0.0018547059071	5.36804583107	0	0	0.0702688992733	0.0721236051804	
2014.0	9.0	26.0	0	51.0185753238	0.00148376472568	3.46996379211	2.02738144432	0	0.0667554543096	0.0682392190353	
2014.0	9.0	27.0	0	51.0225657683	0.00118701178055	5.03705186058	0	0	0.0634176815942	0.0646046933747	
2014.0	9.0	28.0	0	51.0288555183	0.000949609424438	6.23706216698	0	0	0.0602467975144	0.0611964069389	
2014.0	9.0	29.0	0	51.0374451261	0.00075968753955	6.83106096765	0	0	0.0572344576387	0.0579941451783	
2014.0	9.0	30.0	0	51.0483353443	0.00060775003164	4.66579333151	0	0	0.0543727347568	0.0549804847884	
2014.0	10.0	1.0	0	51.0615271241	0.000486200025312	3.83707539556	0	0	0.0516540980189	0.0521402980443	
2014.0	10.0	2.0	0	51.0770216134	0.00038896002025	4.68978470248	0	0	0.049071393118	0.0494603531382	
2014.0	10.0	3.0	0	51.0948201548	0.0003111680162	4.16262379356	0	0	0.0466178234621	0.0469289914783	
2014.0	10.0	4.0	0	51.1149242823	0.00024893441296	4.68823396116	1.55741346870	0	0.044286932289	0.044535866702	
2014.0	10.0	5.0	0	51.1373357186	0.000199147530368	4.89583381108	0	0	0.0420725856745	0.0422717332049	
2014.0	10.0	6.0	0	51.1620563710	0.000159318024294	4.73410160465	0	0	0.0399689563908	0.0401282744151	
2014.0	10.0	7.0	0	51.1890883280	0.0101487550182	3.37848229129	2.34770531733	0.0603518791848	0.0514729593967	0.0616217144149	
2014.0	10.0	8.0	0	51.2184338544	1.61315495738	3.20363171613	3.05937890805	8.04576977899	1.61181689552	3.22497185290	
2014.0	10.0	9.0	0	51.2500953866	1.29052396590	3.88786159493	0	0	1.53122605075	2.82175001665	
2014.0	10.0	10.0	0	51.2840755276	1.03241917272	3.23733708696	0	0	1.45466474821	2.48708392093	
2014.0	10.0	11.0	0	51.3203770406	0.944653413734	2.78407953251	2.5095348508	1.17310751768	1.66013143895	2.60478485268	
2014.0	10.0	12.0	0	51.3590028438	0.765415059474	3.00091946340	2.56687495438	0.561703789731	1.64438439777	2.40979945725	
2014.0	10.0	13.0	0	51.3999560030	0.612332047579	4.03156342957	0	0	1.56216517789	2.17449722547	
2014.0	10.0	14.0	0	51.4432397254	0.489865638063	4.34506816926	0	0	1.48405691899	1.97392255706	
2014.0	10.0	15.0	0	51.4888573513	0.391892510451	4.38322518561	0	0	1.40985407304	1.80174658349	
2014.0	10.0	16.0	0	51.5368123470	0.313514008361	4.79018829867	0	0	1.33936136939	1.65287537775	
2014.0	10.0	17.0	0	51.5871082961	0.250811206689	4.37024309599	0.887192928601	0	1.27239330092	1.52320450761	
2014.0	10.0	18.0	0	51.6397488909	0.200648965351	4.08117840797	2.87460687044	0	1.20877363587	1.40942260123	
2014.0	10.0	19.0	0	51.6947379230	0.160519172281	4.26704248993	0	0	1.14833495408	1.30885412636	
2014.0	10.0	20.0	0	51.7520792741	0.130063937861	3.3283909073	2.13523275151	0	1.09091820638	1.22098214424	
2014.0	10.0	21.0	0	51.8117769052	0.104051150289	3.16758633497	0.518210091251	0	1.03637229606	1.14042344635	
2014.0	10.0	22.0	0	51.8738348466	0.305273498671	3.17967509353	2.95155779664	3.01910437687	1.48156618448	1.78683968315	
2014.0	10.0	23.0	0	51.9382571867	0.244218798936	4.21395933696	0	0	1.40748787525	1.65170667419	
2014.0	10.0	24.0	0	52.0050480605	0.195375039149	4.36226244671	0	0	1.33711348149	1.53248852064	
2014.0	10.0	25.0	0	52.0742116376	0.156300031319	3.55211254519	0	0	1.27025780742	1.42655783874	
2014.0	10.0	26.0	0	52.1457521097	2.21481749721	2.69678470394	2.53051033372	6.96269203709	2.8867331097	5.10155060691	
2014.0	10.0	27.0	0	52.2196736780	1.77185399777	1.84152201010	0.776039144886	0	2.74239645421	4.51425045198	
2014.0	10.0	28.0	0	52.2959805395	1.41748319821	1.93108661699	0	0	2.60527663150	4.02275982972	
2014.0	10.0	29.0	0	52.3746768734	1.13398655857	2.15539378603	0	0	2.47501279993	3.60899935850	
2014.0	10.0	30.0	0	52.4557668264	0.907189246856	2.75995511714	0	0	2.35126215993	3.25845140679	
2014.0	10.0	31.0	0	52.5392544984	0.725751397485	3.33292278774	0	0	2.23369905194	2.95945044942	
2014.0	11.0	1.0	0	52.6251439268	0.580601117988	3.15974889900	2.31393793741	0	2.12201409934	2.70261521733	
2014.0	11.0	2.0	0	52.7134390708	1.18581420670	2.50065224602	2.37642546411	5.10342595702	3.03361285387	4.21942706056	
2014.0	11.0	3.0	0	52.8041437951	1.01117344206	2.63249427145	2.37462141514	1.21720500984	3.03544666795	4.04662011001	
2014.0	11.0	4.0	0	52.8972618534	0.832797178866	2.45587571204	1.79463249289	0.403236434683	2.98514814349	3.81794532235	
2014.0	11.0	5.0	0	52.9927968708	0.722043104395	1.50850918931	1.08798940237	1.45856735403	3.12372489502	3.84576799941	
2014.0	11.0	6.0	0	53.0907523264	0.577634483516	2.08707172431	0	0	2.96753865026	3.54517313378	
2014.0	11.0	7.0	0	53.1911315347	0.462107586813	1.82317446358	0	0	2.81916171775	3.28126930456	
2014.0	11.0	8.0	1.18633973249	53.2939376274	0.378319540812	2.65397080617	0.638134657528	0.546994508916	2.75555658730	3.13387612812	
2014.0	11.0	9.0	0.643221173333	53.3991735335	0.303003114051	2.79215228071	0.364963289977	0.29588147527	2.62975530035	2.93275841441	
2014.0	11.0	10.0	0	53.5068419605	0.24240249124	2.30604331686	0	0	2.49826753534	2.74067002658	
2014.0	11.0	11.0	0	53.6169453735	0.193921992992	1.91293252802	0	0	2.37335415857	2.56727615156	
2014.0	11.0	12.0	0	53.7294859752	0.504565603439	1.59839097907	1.36204097648	3.73193271837	3.05020428282	3.55476988626	
2014.0	11.0	13.0	0	53.8444656841	0.403652482751	2.23442283729	0.976200924412	0	2.89769406868	3.30134655143	
2014.0	11.0	14.0	0.207809431165	53.9618861136	0.322921986201	2.36008960912	0.258279122713	0	2.75280936525	3.07573135145	
2014.0	11.0	15.0	0.625292292014	54.0817485498	0.2586606664	3.03571796636	0.35222040987	0.27290008311	2.62621521010	2.88487587650	
2014.0	11.0	16.0	0	54.2040539287	0.20692853312	3.16868309221	0	0	2.49490444960	2.70183298272	
2014.0	11.0	17.0	0	54.3288028137	0.165542826496	2.47732460139	0	0	2.37015922712	2.53570205361	
2014.0	11.0	18.0	0	54.4559953720	0.132434261197	1.99375420899	0.88188931691	0	2.25165126576	2.38408552696	
2014.0	11.0	19.0	0	54.5856313507	0.726489849806	1.27322971756	1.23310583293	5.82978398707	3.24138888921	3.96787873901	
2014.0	11.0	20.0	0	54.7177100531	1.27488846311	1.62177141063	1.56012631662	5.44032498040	4.16049005824	5.43537852135	
2014.0	11.0	21.0	0	54.8522303133	1.01991077049	2.10897640189	0	0	3.95246555533	4.97237632582	
2014.0	11.0	22.0	0	54.9891904720	0.815928616391	2.48472095904	0	0	3.75484227756	4.57077089395	
2014.0	11.0	23.0	0	55.1285883504	0.889147725182	1.95889143521	1.78837884224	1.68109088270	3.99299592682	4.88214365200	
2014.0	11.0	24.0	0	55.2704212248	0.729117461972	1.49824480483	1.20963332102	0.75532632828	3.95481071191	4.68392817388	
2014.0	11.0	25.0	0	55.4146858002	0.583308537605	1.44035731102	1.02350700107	0.20137912795	3.78841592779	4.37172446539	
2014.0	11.0	26.0	0	55.5613781843	0.719914377986	1.17586483715	0.861791355628	2.75959536361	4.21055837258	4.93047275056	
2014.0	11.0	27.0	0.281222322491	55.7104938599	0.575931502389	1.70473961584	1.08357316758	0.0527056556347	4.00758656747	4.58351806986	
2014.0	11.0	28.0	0.0897966283465	55.8620276585	0.460745201911	1.59201203764	0.180301452252	0	3.80720723910	4.26795244101	
2014.0	11.0	29.0	0	56.0159737326	0.397329599292	1.15500975206	0.783730995725	0.831298728035	3.83527935774	4.23260895704	
2014.0	11.0	30.0	0	56.1723255280	0.320687096454	1.33489652319	0.906920203077	0.403163002989	3.73419928485	4.05488638130	
2014.0	12.0	1.0	0.510233190777	56.3310757560	0.256756916563	2.00058053793	0.246726385931	0.263324624541	3.58524069156	3.84199760812	
2014.0	12.0	2.0	0.472893266535	56.4922163650	1.69357096400	1.72987969865	1.67142720134	7.09208528297	4.85575363218	6.54932459618	
2014.0	12.0	3.0	0	56.6557385126	1.35485677120	1.70811730729	0	0	4.61296595057	5.96782272177	
2014.0	12.0	4.0	0	56.8216325367	1.28561470077	1.43089336756	0.284322343292	0.849494065726	4.60855598865	5.89417068943	
2014.0	12.0	5.0	0.141850853154	56.9898879270	1.02849176062	1.51562454980	0.23405525549	0	4.37812818922	5.40661994984	
2014.0	12.0	6.0	0.00596769665275	57.1604932964	0.822793408494	1.34925300070	0.0643153442293	0	4.15922177976	4.98201518825	
2014.0	12.0	7.0	1.01965814048	57.3334363517	0.732703211519	1.37693413261	0.966500009646	1.45816619542	4.27192361289	5.00462682441	
2014.0	12.0	8.0	1.76201040559	57.5087038653	0.645024134568	1.76647309467	1.21548997924	0.780174174486	4.24897431946	4.89399845403	
2014.0	12.0	9.0	0.539490395145	57.6862816457	0.516207611719	2.11799512918	0.494334437832	0.216268639591	4.06753082244	4.58373843416	
2014.0	12.0	10.0	0.541050120437	57.8661545090	0.413179947536	2.02533253483	0.254076934599	0.286687703642	3.87575868284	4.28893863038	
2014.0	12.0	11.0	0.578274504354	58.0483062500	0.330946705122	1.80194426974	0.215751788488	0.362194831105	3.69663148997	4.02757819510	
2014.0	12.0	12.0	0.398748841949	58.2327196133	0.264757364098	2.14163633615	0.233894263485	0.164592270655	3.51846219911	3.78321956321	
2014.0	12.0	13.0	0.675219566426	58.4193762645	0.21297020309	2.20385311465	0.240155932954	0.434566143024	3.36012924021	3.5730994433	
2014.0	12.0	14.0	0	58.6082567622	0.170376162472	1.80781581044	0	0	3.1921227782	3.36249894067	
2014.0	12.0	15.0	0	58.7993405293	0.136300929978	1.53718260678	0	0	3.03251663929	3.16881756927	
2014.0	12.0	16.0	0	58.9926058254	0.109040743982	1.20622011239	0	0	2.88089080733	2.98993155131	
2014.0	12.0	17.0	0	59.1880297186	2.39659650244	0.917591490192	0.690699694075	7.24209589704	4.35723467108	6.75383117351	
2014.0	12.0	18.0	0	59.3855880585	1.91936184591	1.63777911640	1.00858466819	0	4.13937293752	6.05873478344	
2014.0	12.0	19.0	0	59.5852554490	1.53548947673	1.52833946707	0	0	3.93240429065	5.46789376738	
2014.0	12.0	20.0	0.17037103883	59.7870052220	1.22839158138	1.38477487379	0.173627009605	0	3.73578407611	4.96417565750	
2014.0	12.0	21.0	0	59.9908094109	0.982713265107	1.19282060381	0	0	3.54899487231	4.53170813742	
2014.0	12.0	22.0	0.154674147605	60.1966387257	0.786170612086	1.79995600229	0.98450243044	0	3.37154512869	4.15771574078	
2014.0	12.0	23.0	0	60.4044625274	0.628936489668	1.35896523984	0	0	3.20296787226	3.83190436193	
2014.0	12.0	24.0	0	60.6142488041	0.503149191735	1.26800470204	0	0	3.04281947865	3.54596867038	
2014.0	12.0	25.0	0.330698526046	60.8259641474	0.402519353388	1.82317077287	0.224341191843	0.106348750975	2.90592512722	3.30844448061	
2014.0	12.0	26.0	0.451978655785	61.0395737294	0.322259914502	1.82843706712	0.220454344091	0.231500395425	2.79381778101	3.11607769551	
2014.0	12.0	27.0	0.554818011797	61.2550412807	0.259754085394	2.01526349990	0.241979839455	0.312683290556	2.69895453735	2.95870862275	
2014.0	12.0	28.0	0.620850697288	61.4723290692	0.208294624163	2.04565359048	0.452594343777	0.220989007317	2.59568876201	2.80398338618	
2014.0	12.0	29.0	0.0246706503613	61.6913978799	0.16663569933	1.5783205487	0.116344842526	0	2.46590432391	2.63254002324	
2014.0	12.0	30.0	0.447386974245	61.9122069955	0.13339173192	2.20618543880	0.234691235321	0.212663988611	2.35121721432	2.48460894624	
2014.0	12.0	31.0	0.780025477117	62.1347141782	0.110037806334	2.18921882190	0.26022816913	0.518950606817	2.25466217679	2.36469998312	
2015.0	1.0	1.0	0	69.0049440757	0.088030245067	1.67217865445	0	0	2.14192906795	2.22995931301	
2015.0	1.0	2.0	0	69.2509500865	0.0704241960536	1.90395701983	0	0	2.03483261455	2.10525681060	
2015.0	1.0	3.0	0	69.4965852680	0.0563393568429	1.50631845325	0.482021595544	0	1.93309098382	1.98943034067	
2015.0	1.0	4.0	0.0898272188253	69.7417586557	0.0450714854743	1.97755772540	0.189084501356	0	1.83643643463	1.88150792011	
2015.0	1.0	5.0	0.232128497313	69.9863780929	0.0360571883794	1.99059091419	0.219714693714	0.0121363565602	1.74510586227	1.78116305065	
2015.0	1.0	6.0	0.493014174541	70.2303502771	0.0298587593859	2.26026893340	0.250330356897	0.242211595377	1.66765468901	1.69751344840	
2015.0	1.0	7.0	0.00540439132852	70.4735808088	0.0238870075087	2.34236515593	0.0615830952281	0	1.58427195456	1.60815896207	
2015.0	1.0	8.0	0	70.7159742436	0.60792706351	2.06587499529	1.58660487453	1.45441010833	1.87665647263	2.48458353614	
2015.0	1.0	9.0	0	70.9574341455	2.74025701938	1.28971399967	0.569033685777	3.42243870221	2.61774938549	5.35800640487	
2015.0	1.0	10.0	0	71.1978631434	2.19765777489	1.17269333187	0.46543129688	0	2.48686191621	4.68451969111	
2015.0	1.0	11.0	1.36159548236	71.4371629894	2.02931660321	1.69016028136	0.541601254215	0.800516409912	2.50753084933	4.53684745254	
2015.0	1.0	12.0	0.944301583662	71.6752346197	1.72831052265	1.56452620826	0.484232875029	0.43747168302	2.45135389550	4.17966441815	
2015.0	1.0	13.0	0.91339593404	71.9119782179	1.67487191149	1.95859125670	0.751025750242	0.387848587793	2.45890188629	4.13377379777	
2015.0	1.0	14.0	0.187917238854	72.1472932796	1.33989752919	1.88984102595	0.228301545019	0	2.33595679197	3.67585432116	
2015.0	1.0	15.0	0.331867749572	72.3810786806	1.07219326689	1.76894047303	0.237044339641	0.0948013615583	2.23275009058	3.30494335748	
2015.0	1.0	16.0	0.966912857001	72.6132327459	0.8615887288	2.09552932690	0.525135632579	0.440960066683	2.1500802262	3.011668955	
2015.0	1.0	17.0	0	72.8436533215	0.68927098304	1.76771933694	0.633573972314	0	2.04257621489	2.73184719793	
2015.0	1.0	18.0	0	73.0722378478	0.563463200445	0.986639301018	0.380665928956	0.0772434581105	1.95772898690	2.52119218735	
2015.0	1.0	19.0	0	73.2988834355	0.450770560356	1.00059520243	0.151784936367	0	1.85984253756	2.31061309791	
2015.0	1.0	20.0	0.286136191391	73.5234869422	0.363327694496	1.59213238644	0.558383589295	0	1.76685041068	2.13017810518	
2015.0	1.0	21.0	0.0647778509821	73.7459450523	0.290662155597	1.56973216475	0.299203994871	0	1.67850789015	1.96917004574	
2015.0	1.0	22.0	0.2218674656	73.9661543570	0.238281764999	1.98299823249	0.477851017301	0	1.59458249564	1.83286426064	
2015.0	1.0	23.0	0	74.1840114374	3.64681943274	1.27490454999	0.497414112896	3.87789392514	2.45995778161	6.10677721435	
2015.0	1.0	24.0	0	74.3994129477	3.58335578899	1.03267626631	0.213092756109	0.702559717114	2.52406648630	6.10742227530	
2015.0	1.0	25.0	0.481696923302	74.6122557011	2.86924519875	1.64110095184	0.609983194864	0.067165311857	2.41288997363	5.28213517238	
2015.0	1.0	26.0	0	74.8224367557	2.29539615900	1.59522364074	0	0	2.29224547495	4.58764163394	
2015.0	1.0	27.0	0	75.0298535028	1.83631692720	1.66941389805	0.181299553767	0	2.17763320120	4.01395012840	
2015.0	1.0	28.0	0.586434016373	75.2344037555	1.55679801939	1.94367527398	1.22644532509	0.374756227311	2.14339751232	3.70019553170	
2015.0	1.0	29.0	4.00419060069	75.4359858385	3.16579432210	2.36490520981	1.74954543513	2.33808093949	2.45516464516	5.62095896725	
2015.0	1.0	30.0	3.41382405669	75.6344986789	3.84941361138	2.24116537385	1.33393320550	1.94464245011	2.70661669892	6.55603031030	
2015.0	1.0	31.0	0.101985848995	75.8298418974	7.34295391551	1.81202908543	1.46884243895	4.25055887784	3.59199716447	10.9349510800	
2015.0	2.0	1.0	0.0730403735238	76.0219159001	5.90317040338	2.14148420714	1.51685507848	0.0594799931173	3.42092461845	9.32409502183	
2015.0	2.0	2.0	0.126449416342	76.2106219716	4.72253632271	2.66515642560	0.253035030423	0	3.24987838752	7.97241471023	
